goal,pledged,state,country,currency,deadline,launched_at,staff_pick,backers_count,spotlight,percent_funded,Average_Donation,Category_and_Sub_Category,Category,Sub_Category,Data_Created_Conversion,Data_Ended_Conversion
1000,1006,successful,US,USD,1331697540,1328749249,FALSE,19,TRUE,100.6,52.94736842,music/rock,music,rock,40947.8339,40981.95764
30000,31522,successful,US,USD,1395861033,1393272633,FALSE,288,TRUE,105.0733333,109.4513889,music/rock,music,rock,41694.63233,41724.59066
300,1050.5,successful,US,USD,1296953209,1295657209,FALSE,14,TRUE,350.1666667,75.03571429,music/rock,music,rock,40564.82418,40579.82418
800,810,successful,US,USD,1340904416,1339694816,FALSE,7,TRUE,101.25,115.7142857,music/rock,music,rock,41074.5187,41088.5187
5000,6680.22,successful,US,USD,1371785496,1369193496,TRUE,211,TRUE,133.6044,31.65981043,music/indie rock,music,indie rock,41415.93861,41445.93861
2300,3925,successful,US,USD,1388473200,1385585434,TRUE,85,TRUE,170.6521739,46.17647059,music/indie rock,music,indie rock,41605.66012,41639.08333
6450,7053.61,successful,US,USD,1323747596,1320287996,TRUE,103,TRUE,109.3582946,68.48165049,music/indie rock,music,indie rock,40849.90273,40889.9444
6000,6042.02,successful,US,USD,1293857940,1290281691,TRUE,113,TRUE,100.7003333,53.46920354,music/indie rock,music,indie rock,40502.60753,40543.99931
18000,18221,successful,US,USD,1407520800,1405356072,TRUE,167,TRUE,101.2277778,109.1077844,music/indie rock,music,indie rock,41834.48694,41859.54167
3500,3736.55,successful,US,USD,1331352129,1328760129,TRUE,73,TRUE,106.7585714,51.18561644,music/indie rock,music,indie rock,40947.95983,40977.95983
1964.47,2095.26,successful,US,USD,1336245328,1333653333,TRUE,75,TRUE,106.6577754,27.9368,music/indie rock,music,indie rock,41004.59413,41034.59407
50000,50653.11,successful,US,USD,1409274000,1406847996,TRUE,614,TRUE,101.30622,82.49692182,music/indie rock,music,indie rock,41851.75458,41879.83333
6000,6400.47,successful,US,USD,1362872537,1359848537,TRUE,107,TRUE,106.6745,59.81747664,music/indie rock,music,indie rock,41307.77936,41342.77936
18500,79335.36,successful,US,USD,1363889015,1361300615,TRUE,1224,TRUE,428.8397838,64.81647059,music/indie rock,music,indie rock,41324.58582,41354.54416
9000,9370,successful,US,USD,1399421189,1396829189,TRUE,104,TRUE,104.1111111,90.09615385,music/indie rock,music,indie rock,41735.79617,41765.79617
3000,3236,successful,US,USD,1397862000,1395155478,TRUE,79,TRUE,107.8666667,40.96202532,music/indie rock,music,indie rock,41716.42451,41747.75
5000,8792.02,successful,US,USD,1336086026,1333494026,TRUE,157,TRUE,175.8404,56.00012739,music/indie rock,music,indie rock,41002.7503,41032.7503
1200,1883.64,successful,US,USD,1339074857,1336482857,TRUE,50,TRUE,156.97,37.6728,music/indie rock,music,indie rock,41037.34325,41067.34325
2500,2565,successful,US,USD,1336238743,1333646743,TRUE,64,TRUE,102.6,40.078125,music/indie rock,music,indie rock,41004.51786,41034.51786
15000,15606.4,successful,US,USD,1260383040,1253726650,TRUE,200,TRUE,104.0426667,78.032,music/indie rock,music,indie rock,40079.51678,40156.55833
400,416,successful,US,USD,1266210000,1263474049,TRUE,22,TRUE,104,18.90909091,music/indie rock,music,indie rock,40192.3339,40224
5000,6053,successful,US,USD,1253937540,1251214014,TRUE,163,TRUE,121.06,37.13496933,music/indie rock,music,indie rock,40050.43535,40081.95764
3000,3231,successful,US,USD,1387072685,1384480685,TRUE,77,TRUE,107.7,41.96103896,music/indie rock,music,indie rock,41592.87367,41622.87367
5000,5433,successful,US,USD,1396463800,1393443400,TRUE,89,TRUE,108.66,61.04494382,music/indie rock,music,indie rock,41696.6088,41731.56713
10557,4130,live,AT,EUR,1491282901,1488694501,FALSE,64,FALSE,39.12096239,64.53125,food/small batch,food,small batch,42799.05209,42829.01043
2700,85,live,US,USD,1491769769,1489181369,FALSE,4,FALSE,3.148148148,21.25,food/small batch,food,small batch,42804.68714,42834.64547
250,120,live,US,USD,1490033247,1489428447,FALSE,4,FALSE,48,30,food/small batch,food,small batch,42807.54684,42814.54684
7500,1555,live,GB,GBP,1490559285,1487970885,FALSE,61,FALSE,20.73333333,25.49180328,food/small batch,food,small batch,42790.67691,42820.63524
1000,80,live,US,USD,1490830331,1488241931,FALSE,7,FALSE,8,11.42857143,food/small batch,food,small batch,42793.81402,42823.77235
15000,108,live,US,USD,1493571600,1489106948,FALSE,1,FALSE,0.72,108,food/small batch,food,small batch,42803.82579,42855.5
35000,184133.01,successful,US,USD,1409090440,1406066440,TRUE,3355,TRUE,526.0943143,54.88316244,food/small batch,food,small batch,41842.7088,41877.7088
10000,25445,successful,US,USD,1434307537,1431715537,TRUE,537,TRUE,254.45,47.38361266,food/small batch,food,small batch,42139.57334,42169.57334
25000,26480,successful,US,USD,1405609146,1403017146,TRUE,125,TRUE,105.92,211.84,food/small batch,food,small batch,41807.41604,41837.41604
35000,35848,successful,US,USD,1451001600,1448400943,TRUE,163,TRUE,102.4228571,219.9263804,food/small batch,food,small batch,42332.69147,42362.79167
8000,11545.1,successful,US,USD,1408320490,1405728490,TRUE,283,TRUE,144.31375,40.79540636,food/small batch,food,small batch,41838.79734,41868.79734
25000,26577,successful,US,USD,1423235071,1420643071,TRUE,352,TRUE,106.308,75.50284091,food/small batch,food,small batch,42011.4198,42041.4198
600,1273,successful,US,USD,1401385800,1399563390,TRUE,94,TRUE,212.1666667,13.54255319,food/small batch,food,small batch,41767.44201,41788.53472
4000,4078,successful,US,USD,1415208840,1412611498,TRUE,67,TRUE,101.95,60.86567164,food/small batch,food,small batch,41918.46178,41948.52361
25000,25568,successful,US,USD,1402494243,1399902243,TRUE,221,TRUE,102.272,115.6923077,food/small batch,food,small batch,41771.36392,41801.36392
20000,104146.51,successful,US,USD,1394316695,1390860695,TRUE,2165,TRUE,520.73255,48.10462356,food/small batch,food,small batch,41666.71638,41706.71638
12000,13279,successful,US,USD,1403796143,1401204143,TRUE,179,TRUE,110.6583333,74.18435754,food/small batch,food,small batch,41786.43221,41816.43221
15000,15171.5,successful,US,USD,1404077484,1401485484,TRUE,123,TRUE,101.1433333,123.3455285,food/small batch,food,small batch,41789.68847,41819.68847
25000,73552,successful,US,USD,1482134340,1479496309,TRUE,1104,TRUE,294.208,66.62318841,food/small batch,food,small batch,42692.59154,42723.12431
40000,42311,successful,US,USD,1477841138,1475249138,TRUE,403,TRUE,105.7775,104.9900744,food/small batch,food,small batch,42643.43447,42673.43447
5000,0,canceled,US,USD,1436729504,1434137504,FALSE,0,FALSE,0,0,technology/web,technology,web,42167.60537,42197.60537
5500,0,canceled,US,USD,1412571600,1410799870,FALSE,0,FALSE,0,0,technology/web,technology,web,41897.49387,41918
10000,300,canceled,US,USD,1452282420,1447962505,FALSE,1,FALSE,3,300,technology/web,technology,web,42327.61696,42377.61597
1000,1,canceled,CA,CAD,1466789269,1464197269,FALSE,1,FALSE,0.1,1,technology/web,technology,web,42515.51932,42545.51932
3000,0,canceled,US,USD,1427845140,1424822556,FALSE,0,FALSE,0,0,technology/web,technology,web,42059.79347,42094.77708
60000,39,canceled,US,USD,1476731431,1472843431,FALSE,3,FALSE,0.065,13,technology/web,technology,web,42615.59064,42660.59064
1000,15,canceled,US,USD,1472135676,1469543676,FALSE,1,FALSE,1.5,15,technology/web,technology,web,42577.39903,42607.39903
70000,270,canceled,US,USD,1456006938,1450822938,FALSE,5,FALSE,0.385714286,54,technology/web,technology,web,42360.72382,42420.72382
474900,0,canceled,SE,SEK,1439318228,1436812628,FALSE,0,FALSE,0,0,technology/web,technology,web,42198.56745,42227.56745
50000,0,canceled,IE,EUR,1483474370,1480882370,FALSE,0,FALSE,0,0,technology/web,technology,web,42708.63391,42738.63391
18900,108,canceled,NZ,NZD,1430360739,1427768739,FALSE,7,FALSE,0.571428571,15.42857143,technology/web,technology,web,42093.89281,42123.89281
2000,0,canceled,US,USD,1433603552,1428419552,FALSE,0,FALSE,0,0,technology/web,technology,web,42101.42537,42161.42537
1000,0,canceled,US,USD,1429632822,1428596022,FALSE,0,FALSE,0,0,technology/web,technology,web,42103.46785,42115.46785
35000,25,canceled,US,USD,1420910460,1415726460,FALSE,1,FALSE,0.071428571,25,technology/web,technology,web,41954.51458,42014.51458
8000,55,canceled,AU,AUD,1430604136,1428012136,FALSE,2,FALSE,0.6875,27.5,technology/web,technology,web,42096.70991,42126.70991
10000,0,canceled,NL,EUR,1433530104,1430938104,FALSE,0,FALSE,0,0,technology/web,technology,web,42130.57528,42160.57528
27000,0,canceled,GB,GBP,1445093578,1442501578,FALSE,0,FALSE,0,0,technology/web,technology,web,42264.41178,42294.41178
1500,0,canceled,GB,GBP,1422664740,1417818036,FALSE,0,FALSE,0,0,technology/web,technology,web,41978.72264,42034.81875
7500,1101,canceled,US,USD,1438616124,1433432124,FALSE,3,FALSE,14.68,367,technology/web,technology,web,42159.44125,42219.44125
5000,2,canceled,CA,CAD,1454864280,1452272280,FALSE,1,FALSE,0.04,2,technology/web,technology,web,42377.49861,42407.49861
200,0,canceled,CA,CAD,1462053600,1459975008,FALSE,0,FALSE,0,0,technology/web,technology,web,42466.65056,42490.70833
420,120,canceled,US,USD,1418315470,1415723470,FALSE,2,FALSE,28.57142857,60,technology/web,technology,web,41954.47998,41984.47998
175000,0,canceled,US,USD,1451348200,1447460200,FALSE,0,FALSE,0,0,technology/web,technology,web,42321.80324,42366.80324
128,0,canceled,US,USD,1445898356,1441146356,FALSE,0,FALSE,0,0,technology/web,technology,web,42248.72634,42303.72634
1000,0,canceled,IT,EUR,1453071600,1449596425,FALSE,0,FALSE,0,0,technology/web,technology,web,42346.52807,42386.75
25000,2630,canceled,GB,GBP,1445431533,1442839533,FALSE,27,FALSE,10.52,97.40740741,technology/web,technology,web,42268.3233,42298.3233
50000,670,canceled,US,USD,1461622616,1456442216,FALSE,14,FALSE,1.34,47.85714286,technology/web,technology,web,42425.76176,42485.72009
40000,100,canceled,US,USD,1429028365,1425143965,FALSE,2,FALSE,0.25,50,technology/web,technology,web,42063.51348,42108.47182
25000,0,canceled,US,USD,1455132611,1452540611,FALSE,0,FALSE,0,0,technology/web,technology,web,42380.60429,42410.60429
25000,82,canceled,US,USD,1418877141,1416285141,FALSE,4,FALSE,0.328,20.5,technology/web,technology,web,41960.9808,41990.9808
2000,0,canceled,US,USD,1435257596,1432665596,FALSE,0,FALSE,0,0,technology/web,technology,web,42150.5694,42180.5694
5500,180,canceled,AU,AUD,1429839571,1427247571,FALSE,6,FALSE,3.272727273,30,technology/web,technology,web,42087.86078,42117.86078
850000,50,canceled,SE,SEK,1440863624,1438271624,FALSE,1,FALSE,0.005882353,50,technology/web,technology,web,42215.45398,42245.45398
22000,10,canceled,US,USD,1423772060,1421180060,FALSE,1,FALSE,0.045454545,10,technology/web,technology,web,42017.63495,42047.63495
10000,0,canceled,US,USD,1473451437,1470859437,FALSE,0,FALSE,0,0,technology/web,technology,web,42592.62774,42622.62774
3000,326.33,canceled,US,USD,1449785566,1447193566,FALSE,4,FALSE,10.87766667,81.5825,technology/web,technology,web,42318.7172,42348.7172
2500,0,canceled,CA,CAD,1480110783,1477515183,FALSE,0,FALSE,0,0,technology/web,technology,web,42669.66184,42699.70351
110000,0,canceled,US,USD,1440548330,1438042730,FALSE,0,FALSE,0,0,technology/web,technology,web,42212.80475,42241.80475
30000,0,canceled,US,USD,1444004616,1440116616,FALSE,0,FALSE,0,0,technology/web,technology,web,42236.80806,42281.80806
15000,55,canceled,US,USD,1443726142,1441134142,FALSE,3,FALSE,0.366666667,18.33333333,technology/web,technology,web,42248.58498,42278.58498
86350,1571,canceled,US,USD,1428704848,1426112848,FALSE,7,FALSE,1.819339896,224.4285714,technology/web,technology,web,42074.72741,42104.72741
3000,75,canceled,US,USD,1438662603,1436502603,FALSE,2,FALSE,2.5,37.5,technology/web,technology,web,42194.9792,42219.9792
10000,435,canceled,NZ,NZD,1424568107,1421976107,FALSE,3,FALSE,4.35,145,technology/web,technology,web,42026.84846,42056.84846
1000,8,canceled,US,USD,1415932643,1413337043,FALSE,8,FALSE,0.8,1,technology/web,technology,web,41926.85929,41956.90096
65000,788,canceled,US,USD,1438793432,1436201432,FALSE,7,FALSE,1.212307692,112.5714286,technology/web,technology,web,42191.49343,42221.49343
30000,0,canceled,CA,CAD,1420920424,1415736424,FALSE,0,FALSE,0,0,technology/web,technology,web,41954.62991,42014.62991
150000,1026,canceled,US,USD,1469199740,1465311740,FALSE,3,FALSE,0.684,342,technology/web,technology,web,42528.41829,42573.41829
37000,463,canceled,US,USD,1421350140,1418761759,FALSE,8,FALSE,1.251351351,57.875,technology/web,technology,web,41989.64536,42019.60347
16000,30,canceled,FR,EUR,1437861540,1435160452,FALSE,1,FALSE,0.1875,30,technology/web,technology,web,42179.44505,42210.70764
510000,0,canceled,AU,AUD,1420352264,1416896264,FALSE,0,FALSE,0,0,technology/web,technology,web,41968.05398,42008.05398
20000,25,canceled,US,USD,1427825044,1425236644,FALSE,1,FALSE,0.125,25,technology/web,technology,web,42064.58616,42094.54449
4200,0,canceled,US,USD,1446087223,1443495223,FALSE,0,FALSE,0,0,technology/web,technology,web,42275.9123,42305.9123
100000,50,canceled,US,USD,1439048017,1436456017,FALSE,1,FALSE,0.05,50,technology/web,technology,web,42194.44001,42224.44001
5000,3,canceled,IE,EUR,1424940093,1422348093,FALSE,2,FALSE,0.06,1.5,technology/web,technology,web,42031.15385,42061.15385
33000,0,canceled,US,USD,1484038620,1481597687,FALSE,0,FALSE,0,0,technology/web,technology,web,42716.91304,42745.16458
5000,10,canceled,CH,CHF,1444940558,1442348558,FALSE,1,FALSE,0.2,10,technology/web,technology,web,42262.64072,42292.64072
124000,0,canceled,US,USD,1420233256,1417641256,FALSE,0,FALSE,0,0,technology/web,technology,web,41976.67657,42006.67657
4000,0,canceled,US,USD,1435874384,1433282384,FALSE,0,FALSE,0,0,technology/web,technology,web,42157.70815,42187.70815
13000,0,canceled,SE,SEK,1418934506,1415910506,FALSE,0,FALSE,0,0,technology/web,technology,web,41956.64475,41991.64475
50000,0,canceled,AU,AUD,1460615164,1458023164,FALSE,0,FALSE,0,0,technology/web,technology,web,42444.05977,42474.05977
28000,201,failed,US,USD,1457207096,1452023096,FALSE,9,FALSE,0.717857143,22.33333333,food/food trucks,food,food trucks,42374.61454,42434.61454
12000,52,failed,US,USD,1431533931,1428941931,FALSE,1,FALSE,0.433333333,52,food/food trucks,food,food trucks,42107.47142,42137.47142
1200,202,failed,GB,GBP,1459368658,1454188258,FALSE,12,FALSE,16.83333333,16.83333333,food/food trucks,food,food trucks,42399.67428,42459.63262
15000,0,failed,US,USD,1451782607,1449190607,FALSE,0,FALSE,0,0,food/food trucks,food,food trucks,42341.8311,42371.8311
5000,1126,failed,US,USD,1472911375,1471096975,FALSE,20,FALSE,22.52,56.3,food/food trucks,food,food trucks,42595.37703,42616.37703
3250,1345,failed,US,USD,1421635190,1418179190,FALSE,16,FALSE,41.38461538,84.0625,food/food trucks,food,food trucks,41982.90266,42022.90266
22000,5557,failed,US,USD,1428732000,1426772928,FALSE,33,FALSE,25.25909091,168.3939394,food/food trucks,food,food trucks,42082.36722,42105.04167
15000,30,failed,US,USD,1415247757,1412652157,FALSE,2,FALSE,0.2,15,food/food trucks,food,food trucks,41918.93237,41948.97404
25000,460,failed,US,USD,1439931675,1437339675,FALSE,6,FALSE,1.84,76.66666667,food/food trucks,food,food trucks,42204.66753,42234.66753
15000,0,failed,AU,AUD,1441619275,1439027275,FALSE,0,FALSE,0,0,food/food trucks,food,food trucks,42224.19994,42254.19994
25000,151,failed,US,USD,1440524082,1437932082,FALSE,3,FALSE,0.604,50.33333333,food/food trucks,food,food trucks,42211.5241,42241.5241
8000,0,failed,FR,EUR,1480185673,1476294073,FALSE,0,FALSE,0,0,food/food trucks,food,food trucks,42655.52862,42700.57029
3000,25,failed,US,USD,1401579000,1398911882,FALSE,3,FALSE,0.833333333,8.333333333,food/food trucks,food,food trucks,41759.90141,41790.77083
15000,460,failed,US,USD,1440215940,1436805660,FALSE,13,FALSE,3.066666667,35.38461538,food/food trucks,food,food trucks,42198.48681,42237.95764
60000,335,failed,US,USD,1468615346,1466023346,FALSE,6,FALSE,0.558333333,55.83333333,food/food trucks,food,food trucks,42536.65447,42566.65447
20000,5,failed,US,USD,1426345200,1421343743,FALSE,1,FALSE,0.025,5,food/food trucks,food,food trucks,42019.52943,42077.41667
1000,0,failed,US,USD,1407705187,1405113187,FALSE,0,FALSE,0,0,food/food trucks,food,food trucks,41831.67578,41861.67578
25000,5,failed,US,USD,1427225644,1422045244,FALSE,5,FALSE,0.02,1,food/food trucks,food,food trucks,42027.64866,42087.60699
3000,0,failed,US,USD,1424281389,1419097389,FALSE,0,FALSE,0,0,food/food trucks,food,food trucks,41993.52997,42053.52997
16870,2501,failed,US,USD,1415583695,1410396095,FALSE,36,FALSE,14.82513337,69.47222222,food/food trucks,food,food trucks,41892.82054,41952.86221
6000,1,failed,US,USD,1424536196,1421944196,FALSE,1,FALSE,0.016666667,1,food/food trucks,food,food trucks,42026.47912,42056.47912
500,1,failed,US,USD,1426091036,1423502636,FALSE,1,FALSE,0.2,1,food/food trucks,food,food trucks,42044.51662,42074.47495
60000,8,failed,US,USD,1420044890,1417452890,FALSE,1,FALSE,0.013333333,8,food/food trucks,food,food trucks,41974.49641,42004.49641
25000,310,failed,US,USD,1414445108,1411853108,FALSE,9,FALSE,1.24,34.44444444,food/food trucks,food,food trucks,41909.68412,41939.68412
3500,1,failed,US,USD,1464386640,1463090149,FALSE,1,FALSE,0.028571429,1,food/food trucks,food,food trucks,42502.70543,42517.71111
20000,0,failed,US,USD,1439006692,1433822692,FALSE,0,FALSE,0,0,food/food trucks,food,food trucks,42163.96171,42223.96171
50000,1,failed,US,USD,1458715133,1455262733,FALSE,1,FALSE,0.002,1,food/food trucks,food,food trucks,42412.11034,42452.06867
35000,1,failed,US,USD,1426182551,1423594151,FALSE,1,FALSE,0.002857143,1,food/food trucks,food,food trucks,42045.57582,42075.53416
140000,2005,failed,NO,NOK,1486313040,1483131966,FALSE,4,FALSE,1.432142857,501.25,food/food trucks,food,food trucks,42734.6709,42771.48889
